ingredient,recipe,re_name,in_name,nameEn,nameZh,wikiuri,image,QuaraID,subclassofLabelEn
https://kg.knowledgegraph.tech/food2#Ingredient257,https://kg.knowledgegraph.tech/food2#Recipe11045,Salmon Spread II,hot pepper,chili pepper,辣椒,http://www.wikidata.org/entity/Q165199,http://commons.wikimedia.org/wiki/Special:FilePath/Piment%C3%B3n%20Tap%20de%20Cort%C3%AD.jpg,Chili-Peppers,berry
https://kg.knowledgegraph.tech/food2#Ingredient257,https://kg.knowledgegraph.tech/food2#Recipe11052,Spicy Seafood Shell Appetizers,hot pepper,chili pepper,辣椒,http://www.wikidata.org/entity/Q165199,http://commons.wikimedia.org/wiki/Special:FilePath/Piment%C3%B3n%20Tap%20de%20Cort%C3%AD.jpg,Chili-Peppers,berry
https://kg.knowledgegraph.tech/food2#Ingredient257,https://kg.knowledgegraph.tech/food2#Recipe11114,Roasted Red Pepper Dip II,hot pepper,chili pepper,辣椒,http://www.wikidata.org/entity/Q165199,http://commons.wikimedia.org/wiki/Special:FilePath/Piment%C3%B3n%20Tap%20de%20Cort%C3%AD.jpg,Chili-Peppers,berry
https://kg.knowledgegraph.tech/food2#Ingredient257,https://kg.knowledgegraph.tech/food2#Recipe11122,Dill Cucumber Dip,hot pepper,chili pepper,辣椒,http://www.wikidata.org/entity/Q165199,http://commons.wikimedia.org/wiki/Special:FilePath/Piment%C3%B3n%20Tap%20de%20Cort%C3%AD.jpg,Chili-Peppers,berry
https://kg.knowledgegraph.tech/food2#Ingredient257,https://kg.knowledgegraph.tech/food2#Recipe11127,Roasted Tomato Salsa II,hot pepper,chili pepper,辣椒,http://www.wikidata.org/entity/Q165199,http://commons.wikimedia.org/wiki/Special:FilePath/Piment%C3%B3n%20Tap%20de%20Cort%C3%AD.jpg,Chili-Peppers,berry
https://kg.knowledgegraph.tech/food2#Ingredient257,https://kg.knowledgegraph.tech/food2#Recipe11134,Oven BBQ Ribs,hot pepper,chili pepper,辣椒,http://www.wikidata.org/entity/Q165199,http://commons.wikimedia.org/wiki/Special:FilePath/Piment%C3%B3n%20Tap%20de%20Cort%C3%AD.jpg,Chili-Peppers,berry
https://kg.knowledgegraph.tech/food2#Ingredient257,https://kg.knowledgegraph.tech/food2#Recipe11138,Blue Cheese Burgers,hot pepper,chili pepper,辣椒,http://www.wikidata.org/entity/Q165199,http://commons.wikimedia.org/wiki/Special:FilePath/Piment%C3%B3n%20Tap%20de%20Cort%C3%AD.jpg,Chili-Peppers,berry
https://kg.knowledgegraph.tech/food2#Ingredient257,https://kg.knowledgegraph.tech/food2#Recipe11196,Slow Cooker Sweet and Sour Kielbasa,hot pepper,chili pepper,辣椒,http://www.wikidata.org/entity/Q165199,http://commons.wikimedia.org/wiki/Special:FilePath/Piment%C3%B3n%20Tap%20de%20Cort%C3%AD.jpg,Chili-Peppers,berry
https://kg.knowledgegraph.tech/food2#Ingredient257,https://kg.knowledgegraph.tech/food2#Recipe11213,Easy Slow Cooker Chicken Wings,hot pepper,chili pepper,辣椒,http://www.wikidata.org/entity/Q165199,http://commons.wikimedia.org/wiki/Special:FilePath/Piment%C3%B3n%20Tap%20de%20Cort%C3%AD.jpg,Chili-Peppers,berry
https://kg.knowledgegraph.tech/food2#Ingredient257,https://kg.knowledgegraph.tech/food2#Recipe11322,Herb Biscuits,hot pepper,chili pepper,辣椒,http://www.wikidata.org/entity/Q165199,http://commons.wikimedia.org/wiki/Special:FilePath/Piment%C3%B3n%20Tap%20de%20Cort%C3%AD.jpg,Chili-Peppers,berry
